Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"LGA (UR) by LGA (POW) by MTW15P Method of Travel to Work (15 travel modes)"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

" Albany (C)"
"MTW15P Method of Travel to Work (15 travel modes)","Train","Bus","Ferry","Tram","Taxi","Car, as driver","Car, as passenger","Truck","Motorbike/scooter","Bicycle","Walked only","Other Mode","Worked at home","Did not go to work","Not stated","Not applicable","Total",
"Upper Gascoyne (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Victoria Park (T)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Victoria Plains (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Vincent (C)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"Wagin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Wandering (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Wanneroo (C)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
"Waroona (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"West Arthur (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Westonia (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Wickepin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Williams (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Wiluna (S)",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,
"Wongan-Ballidu (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
"Woodanilling (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Wyalkatchem (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Wyndham-East Kimberley (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Yalgoo (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Yilgarn (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"York (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"No Fixed Address (WA)",0,11,0,0,5,504,37,37,0,4,7,13,4,101,13,0,730,
"Migratory - Offshore - Shipping (WA)",0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,18,
"Total",12,141,5,3,52,11218,901,138,81,127,430,140,784,1723,192,0,15939,


" Armadale (C)"
"MTW15P Method of Travel to Work (15 travel modes)","Train","Bus","Ferry","Tram","Taxi","Car, as driver","Car, as passenger","Truck","Motorbike/scooter","Bicycle","Walked only","Other Mode","Worked at home","Did not go to work","Not stated","Not applicable","Total",
"LGA (POW)",
"Albany (C)",0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,6,
"Armadale (C)",98,79,5,0,30,5194,591,84,31,55,315,81,991,957,88,0,8610,
"Ashburton (S)",0,134,0,0,0,32,20,0,0,0,16,45,0,70,11,0,337,
"Augusta-Margaret River (S)",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,
"Bassendean (T)",0,0,0,0,0,130,0,3,0,0,0,0,0,11,0,0,146,
"Bayswater (C)",7,0,0,0,0,273,11,0,0,0,0,0,0,21,3,0,326,
"Belmont (C)",34,17,0,0,0,1691,58,16,19,0,0,15,6,141,15,0,2034,
"Beverley (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Boddington (S)",0,3,0,0,0,36,3,0,0,0,0,0,0,19,3,0,70,
"Boyup Brook (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bridgetown-Greenbushes (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Brookton (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,
"Broome (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
"Broomehill-Tambellup (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bruce Rock (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bunbury (C)",0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,8,
"Busselton (C)",0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,4,
"Cambridge (T)",28,0,0,0,0,101,5,6,0,0,0,0,0,20,0,0,159,
"Canning (C)",94,26,0,0,3,3653,206,38,23,3,3,22,3,305,42,0,4429,
"Capel (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Carnamah (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Carnarvon (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Chapman Valley (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Chittering (S)",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,
"Claremont (T)",16,0,0,0,0,52,0,0,0,0,0,0,0,5,0,0,72,
"Cockburn (C)",14,24,0,0,0,1874,73,17,9,0,0,11,7,165,22,0,2230,
"Collie (S)",0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,6,
"Coolgardie (S)",0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,
"Coorow (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Corrigin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Cottesloe (T)",5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,15,
"Cranbrook (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Cuballing (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Cue (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
"Cunderdin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Dalwallinu (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
"Dandaragan (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
"Dardanup (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Denmark (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Derby-West Kimberley (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Donnybrook-Balingup (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Dowerin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Dumbleyung (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Dundas (S)",0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,9,
"East Fremantle (T)",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,16,
"East Pilbara (S)",0,58,0,0,0,34,17,0,0,0,8,35,0,77,5,0,241,
"Esperance (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Exmouth (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,
"Fremantle (C)",16,5,0,0,0,541,24,3,0,0,0,0,0,64,9,0,670,
"Gingin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Gnowangerup (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Goomalling (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Gosnells (C)",84,12,0,0,7,2441,146,18,16,10,8,5,6,297,20,0,3072,
"Greater Geraldton (C)",0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,12,
"Halls Creek (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"Harvey (S)",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,
"Irwin (S)",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,
"Jerramungup (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Joondalup (C)",12,0,0,0,0,71,5,0,0,0,6,0,5,6,4,0,94,
"Kalamunda (S)",0,0,0,0,0,679,27,9,0,0,0,3,0,61,8,0,786,
"Kalgoorlie/Boulder (C)",0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,24,
"Karratha (C)",0,8,0,0,0,17,12,0,0,0,5,4,0,23,0,0,66,
"Katanning (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Kellerberrin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Kent (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Kojonup (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Kondinin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"Koorda (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Kulin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Kwinana (C)",0,0,0,0,0,380,13,3,4,0,0,0,0,31,11,0,434,
"Lake Grace (S)",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,
"Laverton (S)",0,11,0,0,0,10,0,0,0,0,4,6,0,23,0,0,63,
"Leonora (S)",0,14,0,0,0,6,0,0,0,0,0,13,0,14,0,0,57,
"Mandurah (C)",5,0,0,0,0,74,0,3,4,0,0,0,0,7,6,0,92,
"Manjimup (S)",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,
"Meekatharra (S)",0,3,0,0,0,0,0,0,0,0,0,6,0,5,0,0,22,
"Melville (C)",25,17,0,0,0,1076,51,7,0,6,0,3,6,161,13,0,1366,
"Menzies (S)",0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,
"Merredin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,
"Mingenew (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Moora (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
"Morawa (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Mosman Park (T)",0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,24,
"Mount Magnet (S)",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
"Mount Marshall (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Mukinbudin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Mundaring (S)",0,0,0,0,0,97,6,0,0,0,0,0,0,10,0,0,117,
"Murchison (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Murray (S)",0,0,0,0,0,31,4,0,0,0,0,0,3,9,0,0,42,
"Nannup (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Narembeen (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Narrogin (S)",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,
"Nedlands (C)",34,0,0,0,0,260,13,0,0,0,0,0,0,38,0,0,348,
"Ngaanyatjarraku (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Northam (S)",0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,22,
"Northampton (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Nungarin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Peppermint Grove (S)",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,
"Perenjori (S)",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,
"Perth (C)",1485,44,0,0,5,896,97,0,17,16,4,27,31,248,34,0,2901,
"Pingelly (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Plantagenet (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Port Hedland (T)",0,7,0,0,0,18,3,0,0,0,0,3,0,17,5,0,47,
"Quairading (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Ravensthorpe (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
"Rockingham (C)",6,0,0,0,0,313,10,5,0,0,0,3,0,33,0,0,374,
"Sandstone (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Serpentine-Jarrahdale (S)",6,0,0,0,0,336,17,3,0,0,0,0,0,49,9,0,436,
"Shark Bay (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"South Perth (C)",13,0,0,0,0,299,14,0,0,0,0,0,0,37,4,0,362,
"Stirling (C)",70,0,0,0,0,626,23,0,4,0,4,0,3,70,6,0,805,
"Subiaco (C)",82,0,0,0,0,237,9,0,0,0,0,4,3,64,5,0,410,
"Swan (C)",18,8,0,0,0,894,31,10,8,0,0,11,3,77,7,0,1067,
"Tammin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Three Springs (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Toodyay (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Trayning (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Upper Gascoyne (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Victoria Park (T)",44,15,0,0,6,861,43,6,9,4,0,9,6,122,5,0,1119,
