,LGA (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
48,Fremantle,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9
49,Gingin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Gnowangerup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Goomalling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Gosnells,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
53,Greater Geraldton,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
54,Halls Creek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Harvey,0,19,0,0,0,2868,282,27,24,22,146,35,441,440,53,0,4367
56,Irwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Jerramungup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Joondalup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
59,Kalamunda,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
60,Kalgoorlie,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
61,Karratha,0,11,0,0,0,7,8,0,0,0,0,3,0,12,0,0,56
62,Katanning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Kellerberrin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Kent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Kojonup,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
66,Kondinin,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
67,Koorda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Kulin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
69,Kwinana,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,20
70,Lake Grace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
71,Laverton,0,9,0,0,0,7,4,0,0,0,0,3,0,7,4,0,29
72,Leonora,0,6,0,0,0,6,0,0,0,0,0,0,0,9,0,0,17
73,Mandurah,0,0,0,0,0,29,0,0,0,0,0,0,0,8,0,0,32
74,Manjimup,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
75,Meekatharra,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8
76,Melville,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
77,Menzies,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
78,Merredin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
