,LGA (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
44,East Fremantle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
45,East Pilbara,0,16,0,0,0,13,4,0,0,0,0,3,0,12,0,0,53
46,Esperance,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,8
47,Exmouth,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
48,Fremantle,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9
49,Gingin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Gnowangerup,0,3,0,0,0,26,4,0,0,0,0,0,0,0,0,0,45
51,Goomalling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Gosnells,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Greater Geraldton,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
54,Halls Creek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Harvey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Irwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Jerramungup,0,0,0,0,0,16,3,0,0,0,0,0,10,5,0,0,38
58,Joondalup,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
59,Kalamunda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
60,Kalgoorlie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
61,Karratha,0,0,0,0,0,3,0,0,0,0,0,5,0,12,0,0,21
62,Katanning,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,15
63,Kellerberrin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Kent,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,8
65,Kojonup,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,12
66,Kondinin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Koorda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Kulin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Kwinana,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
70,Lake Grace,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13
71,Laverton,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,12
72,Leonora,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11
73,Mandurah,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11
74,Manjimup,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,8
75,Meekatharra,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4
76,Melville,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
77,Menzies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Merredin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Mingenew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Moora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Morawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Mosman Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Mount Magnet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Mount Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Mukinbudin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Mundaring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Murchison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Murray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Nannup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Narembeen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Narrogin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Nedlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Ngaanyatjarraku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
94,Northam,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
95,Northampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Nungarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Peppermint Grove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Perenjori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
99,Perth,4,5,0,0,0,20,4,0,0,0,5,0,3,14,0,0,49
100,Pingelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Plantagenet,0,0,0,0,0,327,109,0,0,0,4,3,3,26,8,0,488
102,Port Hedland,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9
103,Quairading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Ravensthorpe,0,4,0,0,0,10,5,0,0,0,0,0,0,9,0,0,29
105,Rockingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
106,Sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Serpentine-Jarrahdale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Shark Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,South Perth,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
110,Stirling,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8
111,Subiaco,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
112,Swan,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,9
113,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Toodyay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Trayning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Upper Gascoyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Victoria Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Victoria Plains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Vincent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
121,Wagin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Wandering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Wanneroo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
124,Waroona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,West Arthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Westonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Wickepin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Wiluna,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4
130,Wongan-Ballidu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
131,Woodanilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Wyalkatchem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Wyndham-East Kimberley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Yalgoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Yilgarn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
136,York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,No Fixed Address (WA),0,11,0,0,5,504,37,37,0,4,7,13,4,101,13,0,730
138,Migratory - Offshore - Shipping (WA),0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,18
139,Total,12,141,5,3,52,11218,901,138,81,127,430,140,784,1723,192,0,15939
