,LGA (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
111,Subiaco,238,9,0,0,4,1470,76,5,15,10,9,5,15,270,11,0,2145
112,Swan,25,12,0,0,0,2898,85,22,21,10,6,20,20,251,27,0,3403
113,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Toodyay,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7
116,Trayning,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
117,Upper Gascoyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Victoria Park,68,5,0,0,3,912,38,6,4,3,0,9,12,87,11,0,1167
119,Victoria Plains,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
120,Vincent,221,0,0,0,0,1103,48,7,11,13,4,0,14,116,16,0,1553
121,Wagin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Wandering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Wanneroo,72,61,4,0,11,6357,334,58,22,29,8,36,36,674,56,0,7760
124,Waroona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
125,West Arthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Westonia,0,0,0,0,0,6,5,0,0,0,0,0,0,4,0,0,13
127,Wickepin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Wiluna,0,13,0,0,0,4,3,0,0,0,0,6,0,13,0,0,43
130,Wongan-Ballidu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Woodanilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Wyalkatchem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Wyndham-East Kimberley,0,5,0,0,0,4,0,0,0,0,6,3,0,6,0,0,16
134,Yalgoo,0,0,0,0,0,5,3,0,0,0,0,7,0,7,3,0,28
135,Yilgarn,0,5,0,0,0,3,0,0,0,0,0,0,0,13,0,0,28
136,York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
137,No Fixed Address (WA),59,44,0,0,6,3028,240,193,6,0,18,119,56,451,43,0,4256
138,Migratory - Offshore - Shipping (WA),0,0,0,0,0,0,0,0,0,0,17,32,0,11,3,0,69
139,Total,7132,1093,32,9,132,51265,3176,619,347,471,980,804,3560,8259,673,0,78559
