,LGA (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
73,Mandurah,55,180,3,4,24,10547,921,100,87,93,325,107,1075,1772,163,0,15463
74,Manjimup,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
75,Meekatharra,0,4,0,0,0,5,3,0,0,0,0,13,0,21,0,0,51
76,Melville,98,7,0,0,0,197,14,3,0,0,0,3,4,51,9,0,379
77,Menzies,0,11,0,0,0,3,4,0,0,0,0,6,0,7,3,0,36
78,Merredin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Mingenew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Moora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Morawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Mosman Park,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,15
83,Mount Magnet,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8
84,Mount Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Mukinbudin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Mundaring,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
87,Murchison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Murray,3,3,3,0,3,1438,81,6,10,0,4,4,4,220,16,0,1786
89,Nannup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Narembeen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
91,Narrogin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
92,Nedlands,24,0,0,0,0,59,3,0,0,0,0,0,0,9,0,0,96
93,Ngaanyatjarraku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Northam,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7
95,Northampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Nungarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Peppermint Grove,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
98,Perenjori,0,0,0,0,0,3,0,0,0,0,0,3,0,7,0,0,16
99,Perth,667,32,0,0,0,231,25,5,4,0,10,36,20,146,12,0,1194
100,Pingelly,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
101,Plantagenet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Port Hedland,0,15,0,0,0,30,15,0,0,0,9,14,0,37,6,0,125
103,Quairading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Ravensthorpe,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,7
105,Rockingham,52,19,0,0,0,1654,59,16,4,0,4,16,3,211,15,0,2061
106,Sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Serpentine-Jarrahdale,0,0,0,0,0,118,12,3,0,0,0,0,0,14,5,0,157
108,Shark Bay,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,South Perth,16,0,0,0,0,40,0,0,0,0,0,0,0,7,3,0,66
110,Stirling,63,0,0,0,0,170,14,4,0,3,0,3,8,45,9,0,311
111,Subiaco,40,0,0,0,0,44,0,0,0,0,0,0,0,13,4,0,104
112,Swan,9,6,0,0,0,136,5,3,3,0,3,0,3,20,0,0,192
113,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
114,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Toodyay,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
116,Trayning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Upper Gascoyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Victoria Park,27,3,0,0,0,109,3,3,0,0,0,6,5,19,0,0,175
119,Victoria Plains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Vincent,31,0,0,0,0,50,0,0,4,0,0,4,0,19,0,0,119
121,Wagin,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
122,Wandering,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
123,Wanneroo,9,0,0,0,0,41,4,0,0,0,4,3,4,4,0,0,67
124,Waroona,0,5,0,0,0,369,52,0,0,0,0,0,4,92,3,0,526
125,West Arthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
126,Westonia,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6
127,Wickepin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Williams,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
129,Wiluna,0,7,0,0,0,8,3,0,0,0,4,5,0,8,4,0,39
130,Wongan-Ballidu,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
131,Woodanilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Wyalkatchem,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
133,Wyndham-East Kimberley,0,5,0,0,0,4,0,0,0,0,0,4,0,4,0,0,27
134,Yalgoo,0,4,0,0,0,7,0,0,0,0,0,5,0,0,3,0,20
135,Yilgarn,0,9,0,0,0,19,5,0,0,0,0,0,0,12,3,0,46
136,York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,No Fixed Address (WA),31,59,0,0,3,1193,156,67,7,0,15,70,13,280,28,0,1924
138,Migratory - Offshore - Shipping (WA),0,0,0,0,0,0,0,0,0,0,8,20,0,8,0,0,44
139,Total,1314,949,10,5,40,19757,1645,264,150,106,512,594,1185,3906,389,0,30818
