,LGA (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
101,Plantagenet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102,Port Hedland,0,12,0,0,0,38,12,0,0,0,12,10,0,36,10,0,132
103,Quairading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Ravensthorpe,0,5,0,0,0,0,4,0,0,0,0,0,0,4,0,0,18
105,Rockingham,10,4,0,0,0,79,0,0,0,0,0,0,0,9,0,0,92
106,Sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Serpentine-Jarrahdale,0,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,24
108,Shark Bay,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,4
109,South Perth,16,0,0,0,0,263,9,4,3,0,0,4,4,29,8,0,329
110,Stirling,368,116,0,0,13,8017,452,50,39,20,11,29,47,827,82,0,10079
111,Subiaco,196,7,0,0,0,956,49,0,10,4,0,3,8,155,11,0,1405
112,Swan,39,35,0,3,17,4977,282,33,30,20,6,26,19,417,46,0,5959
113,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Toodyay,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6
116,Trayning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Upper Gascoyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Victoria Park,93,6,0,0,7,964,39,4,5,0,3,12,8,111,14,0,1254
119,Victoria Plains,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
120,Vincent,189,20,0,0,5,1015,42,6,14,5,13,9,12,123,16,0,1459
121,Wagin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Wandering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Wanneroo,169,363,10,6,55,16509,1702,303,98,88,626,219,2628,2279,278,0,25326
124,Waroona,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
