,LGA (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
25,Cockburn,4,0,0,0,0,102,5,0,0,0,0,3,0,10,0,0,133
26,Collie,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,14
27,Coolgardie,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
28,Coorow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Corrigin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Cottesloe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Cranbrook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Cuballing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Cue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Cunderdin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Dalwallinu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Dandaragan,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
37,Dardanup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Derby-West Kimberley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
40,Donnybrook-Balingup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Dowerin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Dumbleyung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Dundas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
44,East Fremantle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,East Pilbara,0,32,0,0,0,12,5,0,0,0,0,17,0,37,8,0,119
46,Esperance,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
47,Exmouth,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
48,Fremantle,0,0,0,0,0,30,0,0,0,0,0,0,4,4,0,0,40
49,Gingin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Gnowangerup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Goomalling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Gosnells,0,0,0,0,0,27,0,0,0,0,0,0,0,10,0,0,38
53,Greater Geraldton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Halls Creek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Harvey,0,0,0,0,0,41,6,0,0,0,0,0,0,5,0,0,56
56,Irwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Jerramungup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Joondalup,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10
59,Kalamunda,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13
60,Kalgoorlie,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6
61,Karratha,0,3,0,0,0,3,5,0,0,0,0,0,0,12,7,0,25
62,Katanning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Kellerberrin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Kent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
