,LGA (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
50,Gnowangerup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Goomalling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Gosnells,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
53,Greater Geraldton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Halls Creek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Harvey,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
56,Irwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Jerramungup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Joondalup,0,0,0,0,0,32,0,0,0,0,0,0,0,6,0,0,31
59,Kalamunda,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3
60,Kalgoorlie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Karratha,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3
62,Katanning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Kellerberrin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Kent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Kojonup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Kondinin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Koorda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Kulin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Kwinana,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,16
70,Lake Grace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Laverton,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
72,Leonora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
73,Mandurah,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,7
74,Manjimup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Meekatharra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Melville,7,0,0,0,0,162,5,0,0,4,0,5,0,25,5,0,209
77,Menzies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Merredin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Mingenew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
