,LGA (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
107,Serpentine-Jarrahdale,0,0,0,0,0,47,4,0,0,0,0,0,0,3,0,0,50
108,Shark Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,South Perth,25,16,0,0,0,830,37,0,7,13,0,0,5,62,10,0,999
110,Stirling,194,726,9,12,96,18104,1375,165,105,261,883,249,3377,2551,247,0,28348
111,Subiaco,238,164,0,0,6,3238,201,3,52,95,5,24,33,438,29,0,4540
112,Swan,59,77,4,0,10,4187,205,33,23,32,18,19,27,354,48,0,5109
113,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Toodyay,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15
116,Trayning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Upper Gascoyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Victoria Park,96,49,0,0,15,1940,63,7,17,25,0,19,25,196,22,0,2476
119,Victoria Plains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Vincent,136,228,0,0,15,3063,200,0,28,70,43,20,27,382,19,0,4234
121,Wagin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Wandering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Wanneroo,52,49,0,0,9,2964,147,17,12,15,5,6,15,256,26,0,3575
124,Waroona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
125,West Arthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
126,Westonia,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,7
127,Wickepin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
