,LGA (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
90,Narembeen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Narrogin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Nedlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Ngaanyatjarraku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Northam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Northampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Nungarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Peppermint Grove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Perenjori,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
99,Perth,4,5,0,0,0,16,0,0,0,0,0,3,5,6,0,0,43
100,Pingelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Plantagenet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Port Hedland,0,0,0,0,0,4,0,6,0,0,0,0,0,3,0,0,17
103,Quairading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Ravensthorpe,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10
105,Rockingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Serpentine-Jarrahdale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Shark Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,South Perth,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
110,Stirling,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,10
111,Subiaco,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,9
112,Swan,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15
113,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
