,LGA (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
85,Mount Magnet,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8
86,Mount Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Mukinbudin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Mundaring,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5
89,Murchison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Murray,3,12,0,0,0,1433,138,36,9,14,24,105,376,371,20,0,2544
91,Nannup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Narembeen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Narrogin,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
94,Nedlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
95,Ngaanyatjarraku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Northam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Northampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Nungarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Peppermint Grove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Perenjori,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
101,Perth,67,4,0,0,0,65,3,0,0,0,6,0,28,24,0,0,200
102,Pingelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Plantagenet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Port Hedland,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,14
105,Quairading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Ravensthorpe,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11
107,Rockingham,9,0,0,0,0,275,7,0,0,0,0,0,13,61,3,0,364
108,Sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Serpentine-Jarrahdale,0,0,0,0,0,77,9,0,0,0,0,0,0,8,0,0,100
110,Shark Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,South Perth,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,21
112,Stirling,0,0,0,0,0,30,0,0,0,0,0,0,5,7,0,0,47
113,Subiaco,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,13
114,Swan,0,0,0,0,0,28,0,0,0,0,3,0,3,8,0,0,42
115,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Toodyay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Trayning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Upper Gascoyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Victoria Park,4,0,0,0,0,25,0,0,0,0,0,0,3,0,0,0,33
121,Victoria Plains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Vincent,4,0,0,0,0,3,0,0,0,0,0,0,3,7,0,0,16
123,Wagin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Wandering,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
125,Wanneroo,0,0,0,0,0,7,0,0,0,0,0,0,3,4,0,0,18
126,Waroona,0,7,0,0,0,218,6,3,0,0,0,0,5,48,5,0,283
127,West Arthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Westonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
129,Wickepin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Wiluna,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,19
132,Wongan-Ballidu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Woodanilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Wyalkatchem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Wyndham-East Kimberley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
136,Yalgoo,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
137,Yilgarn,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,8
138,York,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
139,No Fixed Address (WA),6,10,0,0,0,246,20,24,0,0,27,0,19,106,0,0,465
140,Migratory - Offshore - Shipping (WA),0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,6
141,Total,118,159,3,0,6,4484,343,91,15,16,183,127,517,1229,43,0,7327
