,LGA (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
43,Dowerin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Dumbleyung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
45,Dundas,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
46,East Fremantle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,East Pilbara,0,26,0,0,0,10,3,0,0,0,7,0,0,11,0,0,60
48,Esperance,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3
49,Exmouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Fremantle,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7
51,Gingin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Gnowangerup,0,0,0,0,0,27,5,0,0,0,0,0,0,3,0,0,39
53,Goomalling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Gosnells,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
55,Greater Geraldton,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
56,Halls Creek,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
57,Harvey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Irwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Jerramungup,0,0,0,0,0,13,0,0,0,0,0,4,0,7,0,0,27
60,Joondalup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Kalamunda,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
62,Kalgoorlie-Boulder,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,15
63,Karratha,0,8,0,0,0,6,0,0,0,0,0,0,0,6,0,0,20
64,Katanning,0,0,0,0,0,12,0,0,0,0,0,0,3,5,0,0,10
65,Kellerberrin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Kent,0,0,0,0,0,10,0,0,0,0,0,3,0,3,0,0,12
67,Kojonup,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,17
68,Kondinin,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
69,Koorda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Kulin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
71,Kwinana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Lake Grace,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12
73,Laverton,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10
74,Leonora,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9
75,Mandurah,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9
76,Manjimup,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,3
77,Meekatharra,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6
78,Melville,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
79,Menzies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
80,Merredin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Mingenew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Moora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Morawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Mosman Park,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
85,Mount Magnet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Mount Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Mukinbudin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Mundaring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Murchison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Murray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
91,Nannup,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
92,Narembeen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Narrogin,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
94,Nedlands,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
95,Ngaanyatjarraku,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
96,Northam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Northampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Nungarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Peppermint Grove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Perenjori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101,Perth,0,4,0,0,4,23,0,0,0,0,4,5,21,24,0,0,80
102,Pingelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Plantagenet,0,0,0,0,0,402,98,5,0,0,0,0,8,24,3,0,541
104,Port Hedland,0,0,0,0,0,3,0,0,0,0,3,0,3,4,0,0,15
105,Quairading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Ravensthorpe,0,19,0,0,0,21,0,0,0,0,3,0,0,18,0,0,64
107,Rockingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
108,Sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Serpentine-Jarrahdale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Shark Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
111,South Perth,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
112,Stirling,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,19
113,Subiaco,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,12
114,Swan,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,12
115,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Toodyay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Trayning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
