,LGA (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
82,Moora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Morawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Mosman Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Mount Magnet,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
86,Mount Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Mukinbudin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Mundaring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Murchison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Murray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Nannup,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,8
92,Narembeen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Narrogin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Nedlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Ngaanyatjarraku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Northam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Northampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Nungarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Peppermint Grove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Perenjori,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10
101,Perth,0,5,0,0,0,23,0,0,0,0,3,4,30,44,0,0,112
102,Pingelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Plantagenet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Port Hedland,0,0,0,0,0,9,0,0,0,0,0,4,0,8,0,0,21
105,Quairading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Ravensthorpe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
107,Rockingham,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
108,Sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Serpentine-Jarrahdale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
110,Shark Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,South Perth,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,4
112,Stirling,0,0,0,0,0,6,0,0,0,0,0,0,8,4,0,0,16
113,Subiaco,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,8
114,Swan,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,7
115,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Toodyay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Trayning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Upper Gascoyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Victoria Park,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,13
121,Victoria Plains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Vincent,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,12
123,Wagin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Wandering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Wanneroo,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4
126,Waroona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,West Arthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Westonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Wickepin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Wiluna,0,0,0,0,0,0,3,4,0,0,3,0,0,4,0,0,17
132,Wongan-Ballidu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Woodanilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Wyalkatchem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Wyndham-East Kimberley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
136,Yalgoo,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
137,Yilgarn,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
138,York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,No Fixed Address (WA),0,6,0,0,0,363,28,20,0,0,18,10,45,96,8,0,597
140,Migratory - Offshore - Shipping (WA),0,0,0,0,0,3,0,0,0,0,14,4,0,5,0,0,26
141,Total,5,116,9,0,5,4785,379,54,21,97,153,326,1013,1229,71,0,8243
