,LGA (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
97,Northampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Nungarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Peppermint Grove,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12
100,Perenjori,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
101,Perth,527,1397,0,0,43,1589,308,0,25,117,41,29,472,548,16,0,5117
102,Pingelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Plantagenet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Port Hedland,0,3,0,0,3,6,7,0,0,0,6,0,0,3,0,0,26
105,Quairading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Ravensthorpe,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
107,Rockingham,7,0,0,0,0,81,0,0,0,0,0,0,3,10,0,0,101
108,Sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Serpentine-Jarrahdale,0,0,0,0,0,23,0,0,0,0,0,0,0,5,0,0,27
110,Shark Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,South Perth,11,33,0,0,6,407,46,0,0,13,6,16,16,88,5,0,638
112,Stirling,41,27,0,0,0,724,15,5,0,3,7,8,38,77,5,0,939
113,Subiaco,44,11,0,0,3,283,8,0,4,0,0,0,29,43,0,0,424
114,Swan,18,9,0,0,3,472,29,0,3,3,4,0,14,54,6,0,615
115,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Toodyay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Trayning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Upper Gascoyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Victoria Park,42,146,0,0,20,1646,216,4,12,61,25,280,646,385,9,0,3488
121,Victoria Plains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Vincent,60,34,0,0,5,336,39,0,0,6,6,0,14,55,4,0,553
123,Wagin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Wandering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Wanneroo,8,0,0,0,0,153,9,0,0,0,0,0,8,10,0,0,189
126,Waroona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,West Arthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Westonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Wickepin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Wiluna,0,3,0,0,0,0,0,0,0,0,12,0,0,7,0,0,22
132,Wongan-Ballidu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Woodanilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Wyalkatchem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Wyndham-East Kimberley,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
136,Yalgoo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
137,Yilgarn,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11
138,York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,No Fixed Address (WA),10,19,0,0,10,488,15,9,6,4,30,10,67,111,0,0,785
140,Migratory - Offshore - Shipping (WA),0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
141,Total,935,2011,8,0,143,11262,985,42,68,266,291,378,1511,2277,60,0,20240
