,LGA (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
72,Lake Grace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Laverton,0,10,0,0,0,4,0,0,0,0,3,0,0,8,0,0,22
74,Leonora,0,6,0,0,0,9,6,0,0,0,12,0,0,10,0,0,43
75,Mandurah,0,0,0,0,0,43,4,0,0,0,0,0,0,3,0,0,51
76,Manjimup,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9
77,Meekatharra,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,12
78,Melville,45,47,3,0,10,1073,54,0,0,9,4,5,29,184,3,0,1466
79,Menzies,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,13
80,Merredin,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
81,Mingenew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Moora,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
83,Morawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Mosman Park,0,0,0,0,3,44,0,0,0,0,0,0,3,0,0,0,58
85,Mount Magnet,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
86,Mount Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Mukinbudin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Mundaring,0,0,0,0,0,19,0,0,0,0,0,0,3,3,0,0,24
89,Murchison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Murray,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,21
91,Nannup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Narembeen,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
93,Narrogin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Nedlands,3,9,0,0,0,268,10,0,0,0,0,0,10,37,0,0,334
95,Ngaanyatjarraku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Northam,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,13
97,Northampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Nungarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Peppermint Grove,0,0,0,0,0,25,0,0,0,0,0,0,3,4,0,0,25
100,Perenjori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Perth,420,1306,39,0,56,2153,371,0,28,226,62,16,563,534,12,0,5797
102,Pingelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Plantagenet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
