,LGA (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
72,Lake Grace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Laverton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
74,Leonora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
75,Mandurah,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10
76,Manjimup,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
77,Meekatharra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Melville,14,3,0,0,0,274,10,0,0,3,0,0,13,29,3,0,357
79,Menzies,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4
80,Merredin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Mingenew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Moora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Morawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Mosman Park,8,0,0,0,0,66,0,0,0,0,0,0,0,7,0,0,85
85,Mount Magnet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Mount Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Mukinbudin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
88,Mundaring,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,10
89,Murchison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Murray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Nannup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Narembeen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Narrogin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
94,Nedlands,17,28,0,0,5,693,56,3,9,44,3,139,806,157,6,0,1972
95,Ngaanyatjarraku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Northam,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
97,Northampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Nungarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Peppermint Grove,0,0,0,0,0,32,4,0,0,0,0,0,0,6,0,0,44
100,Perenjori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Perth,142,517,0,0,19,1596,232,0,13,190,15,134,311,305,15,0,3495
102,Pingelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Plantagenet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Port Hedland,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,5
105,Quairading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Ravensthorpe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Rockingham,0,0,0,0,0,42,0,0,0,0,0,0,4,7,0,0,55
108,Sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Serpentine-Jarrahdale,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
110,Shark Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,South Perth,3,0,0,0,0,103,4,0,0,0,0,0,6,9,0,0,129
112,Stirling,8,3,0,0,0,405,23,0,0,0,0,3,31,71,4,0,555
113,Subiaco,11,16,0,0,5,449,41,0,0,6,3,3,26,62,0,0,623
114,Swan,0,3,0,0,0,107,6,0,0,0,0,0,5,15,0,0,144
115,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Toodyay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Trayning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Upper Gascoyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Victoria Park,7,4,0,0,0,152,6,0,0,4,0,0,20,24,0,0,218
121,Victoria Plains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Vincent,11,4,0,0,0,179,6,0,0,0,0,0,8,22,0,0,237
123,Wagin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Wandering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Wanneroo,0,0,0,0,0,79,3,0,0,0,0,0,7,4,0,0,100
126,Waroona,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
127,West Arthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Westonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Wickepin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
