,LGA (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
72,Lake Grace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
73,Laverton,0,6,0,0,0,11,6,0,0,0,8,0,0,18,0,0,54
74,Leonora,0,3,0,0,0,3,7,0,0,0,14,0,0,33,0,0,69
75,Mandurah,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11
76,Manjimup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
77,Meekatharra,0,0,0,0,0,8,4,0,0,0,4,0,0,4,0,0,18
78,Melville,0,0,0,0,0,143,6,0,3,0,0,0,8,44,0,0,199
79,Menzies,0,0,0,0,0,0,0,0,0,0,6,3,0,9,0,0,24
80,Merredin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Mingenew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Moora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Morawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Mosman Park,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9
85,Mount Magnet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
86,Mount Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Mukinbudin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Mundaring,11,26,0,0,6,2397,211,73,11,15,24,131,988,483,26,0,4406
89,Murchison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Murray,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
91,Nannup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Narembeen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
93,Narrogin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
94,Nedlands,0,0,0,0,0,81,3,0,0,0,0,0,8,16,0,0,100
95,Ngaanyatjarraku,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5
96,Northam,0,0,0,0,0,210,10,0,0,0,0,0,0,33,0,0,264
97,Northampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Nungarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Peppermint Grove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Perenjori,0,3,0,0,0,0,0,0,0,0,5,0,0,3,0,0,16
101,Perth,426,29,0,0,0,784,28,0,11,9,10,3,231,232,8,0,1783
102,Pingelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Plantagenet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Port Hedland,0,0,0,0,0,8,5,0,0,0,5,0,3,13,0,0,39
105,Quairading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Ravensthorpe,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
107,Rockingham,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,30
108,Sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Serpentine-Jarrahdale,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11
110,Shark Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,South Perth,0,0,0,0,0,76,3,0,4,0,0,0,9,12,0,0,97
112,Stirling,6,0,0,0,4,437,4,3,0,6,4,0,31,61,0,0,562
113,Subiaco,19,0,0,0,0,84,0,0,0,0,0,0,21,13,0,0,148
114,Swan,14,58,0,0,13,2559,163,13,8,10,5,9,50,495,14,0,3414
115,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Toodyay,0,0,0,0,0,14,0,0,0,0,0,0,0,6,0,0,19
118,Trayning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Upper Gascoyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Victoria Park,4,4,0,0,0,266,10,0,0,0,0,0,24,36,5,0,352
121,Victoria Plains,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,6
122,Vincent,14,0,0,0,0,177,8,0,0,0,5,0,10,22,0,0,239
123,Wagin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Wandering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Wanneroo,0,0,0,0,0,175,5,0,0,0,0,0,7,12,0,0,205
126,Waroona,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
127,West Arthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Westonia,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6
129,Wickepin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Wiluna,0,4,0,0,0,6,4,0,0,0,3,0,0,12,0,0,29
132,Wongan-Ballidu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Woodanilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Wyalkatchem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Wyndham-East Kimberley,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
136,Yalgoo,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6
137,Yilgarn,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,12
138,York,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,11
139,No Fixed Address (WA),7,13,0,0,3,592,33,52,7,4,23,6,63,187,14,0,995
140,Migratory - Offshore - Shipping (WA),0,3,0,0,0,0,0,0,0,0,3,3,0,5,0,0,20
141,Total,548,278,4,4,41,11823,702,207,65,48,246,193,1609,2470,109,0,18351
