,LGA (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
114,Swan,0,0,0,0,0,33,0,0,0,0,0,0,0,4,0,0,38
115,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Toodyay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Trayning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Upper Gascoyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Victoria Park,0,0,0,0,0,24,0,0,0,0,0,0,4,5,0,0,46
121,Victoria Plains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Vincent,10,0,0,0,0,36,0,0,0,0,0,0,5,4,0,0,61
123,Wagin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Wandering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Wanneroo,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,31
126,Waroona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,West Arthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Westonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Wickepin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Wiluna,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
132,Wongan-Ballidu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Woodanilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Wyalkatchem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Wyndham-East Kimberley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Yalgoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Yilgarn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,No Fixed Address (WA),8,0,0,0,0,86,7,0,0,0,8,5,26,29,0,0,161
140,Migratory - Offshore - Shipping (WA),0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
141,Total,353,118,7,0,13,2478,153,8,19,57,40,117,573,500,12,0,4438
