,LGA (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
72,Lake Grace,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
73,Laverton,0,55,0,0,0,25,29,0,0,0,52,4,3,77,0,0,250
74,Leonora,0,19,0,0,7,29,16,4,0,0,30,4,0,58,0,0,180
75,Mandurah,108,39,0,0,0,2956,129,9,8,0,3,0,34,534,23,0,3849
76,Manjimup,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4
77,Meekatharra,0,13,0,0,3,10,9,4,0,0,19,8,0,24,0,0,90
78,Melville,223,12,0,0,0,1212,42,6,3,0,4,0,44,265,13,0,1821
79,Menzies,0,7,0,0,0,3,8,0,0,0,11,3,0,20,0,0,52
80,Merredin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
81,Mingenew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Moora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Morawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
84,Mosman Park,8,0,0,0,0,40,0,0,0,0,0,0,0,3,0,0,55
85,Mount Magnet,0,9,0,0,0,5,5,0,0,0,5,0,0,6,0,0,44
86,Mount Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Mukinbudin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Mundaring,3,0,0,0,0,34,5,0,0,0,0,0,0,8,0,0,54
89,Murchison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Murray,3,0,0,0,0,541,20,8,0,0,0,0,14,114,4,0,702
91,Nannup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Narembeen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
93,Narrogin,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11
94,Nedlands,20,0,0,0,0,106,8,0,0,0,0,0,3,16,0,0,150
95,Ngaanyatjarraku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
96,Northam,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,13
97,Northampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Nungarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Peppermint Grove,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11
100,Perenjori,0,9,0,0,0,3,4,0,0,0,15,0,0,12,0,0,41
101,Perth,1795,20,0,0,16,931,70,0,14,0,50,11,545,609,15,0,4075
102,Pingelly,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
103,Plantagenet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Port Hedland,4,11,0,0,0,51,18,0,0,0,16,11,4,64,0,0,185
105,Quairading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Ravensthorpe,0,18,0,0,0,12,3,0,0,0,12,3,0,6,0,0,55
107,Rockingham,137,334,3,0,52,15211,1477,106,56,117,256,522,2042,3030,93,0,23446
108,Sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
