,LGA (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
72,Lake Grace,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
73,Laverton,0,16,0,0,5,21,9,0,0,0,28,9,0,30,0,0,109
74,Leonora,0,18,0,0,0,8,19,0,0,0,19,0,5,22,0,0,91
75,Mandurah,16,0,0,0,0,234,9,0,0,0,5,0,6,35,0,0,305
76,Manjimup,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7
77,Meekatharra,0,0,0,0,0,4,0,0,0,0,7,3,0,10,0,0,29
78,Melville,131,135,0,0,23,4627,314,3,16,26,15,18,79,865,27,0,6286
79,Menzies,0,17,0,0,0,3,3,0,0,0,8,0,0,13,0,0,41
80,Merredin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Mingenew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Moora,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
83,Morawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Mosman Park,5,0,0,0,0,183,9,0,0,0,0,0,3,28,0,0,226
85,Mount Magnet,0,8,0,0,0,7,6,0,0,0,3,0,0,0,0,0,26
86,Mount Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Mukinbudin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Mundaring,0,0,0,0,0,57,0,5,0,0,0,0,6,5,0,0,80
89,Murchison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Murray,0,0,0,0,0,82,4,0,0,0,0,0,0,7,0,0,95
91,Nannup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Narembeen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Narrogin,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
94,Nedlands,15,0,0,0,0,403,10,0,0,0,0,0,10,51,0,0,494
95,Ngaanyatjarraku,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
96,Northam,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
97,Northampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Nungarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Peppermint Grove,5,0,0,0,0,53,0,0,0,0,0,0,0,3,0,0,62
100,Perenjori,0,4,0,0,0,5,4,0,0,0,0,0,0,8,0,0,18
101,Perth,2810,97,0,0,13,2547,214,0,25,21,67,8,951,880,17,0,7650
102,Pingelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Plantagenet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Port Hedland,0,9,0,0,0,35,10,0,0,0,10,0,3,38,0,0,119
105,Quairading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Ravensthorpe,0,13,0,0,0,4,0,0,0,0,0,0,0,4,0,0,30
107,Rockingham,34,9,0,0,4,1340,40,4,6,0,19,3,39,179,0,0,1682
108,Sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Serpentine-Jarrahdale,0,0,0,0,0,199,9,0,0,0,0,0,3,23,0,0,238
110,Shark Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
111,South Perth,19,5,0,0,0,557,27,0,5,0,3,0,18,83,3,0,715
112,Stirling,78,4,0,0,5,1179,23,0,4,0,16,3,76,134,0,0,1526
113,Subiaco,89,0,0,0,0,438,9,0,3,4,6,0,43,85,9,0,686
114,Swan,16,6,0,0,0,706,25,5,3,0,5,0,24,66,0,0,854
115,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Toodyay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Trayning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Upper Gascoyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Victoria Park,51,7,0,0,3,960,29,3,6,5,10,0,58,140,6,0,1284
121,Victoria Plains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Vincent,128,0,0,0,3,451,13,0,6,5,7,3,41,76,3,0,734
123,Wagin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Wandering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Wanneroo,10,0,0,0,0,180,0,0,0,0,7,0,11,19,0,0,227
126,Waroona,0,0,0,0,0,15,0,0,0,0,0,0,0,9,0,0,21
127,West Arthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Westonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Wickepin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Williams,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
131,Wiluna,0,11,0,0,0,3,3,0,0,0,8,3,0,14,0,0,54
132,Wongan-Ballidu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
133,Woodanilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Wyalkatchem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Wyndham-East Kimberley,0,4,0,0,0,0,0,0,0,0,0,6,0,4,0,0,16
136,Yalgoo,0,3,0,0,0,3,0,0,0,0,6,3,0,3,0,0,20
137,Yilgarn,0,6,0,0,0,7,0,0,0,0,0,5,0,13,0,0,32
138,York,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
139,No Fixed Address (WA),34,27,0,0,10,1790,125,77,4,6,81,23,166,408,12,0,2775
140,Migratory - Offshore - Shipping (WA),0,0,0,0,3,3,0,0,0,0,37,10,0,21,0,0,75
141,Total,3760,1179,30,3,239,40970,2748,308,156,239,768,583,4086,7193,202,0,62471
