,LGA (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
42,Donnybrook-Balingup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Dowerin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Dumbleyung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Dundas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,East Fremantle,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
47,East Pilbara,0,11,0,0,0,15,4,3,0,0,10,3,0,22,0,0,64
48,Esperance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Exmouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Fremantle,14,0,0,0,0,51,0,0,0,0,0,0,10,13,0,0,89
51,Gingin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
52,Gnowangerup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Goomalling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Gosnells,0,0,0,0,0,83,3,0,0,0,0,0,4,3,0,0,92
55,Greater Geraldton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
56,Halls Creek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Harvey,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
58,Irwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Jerramungup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Joondalup,3,0,0,0,0,77,5,0,0,0,0,0,6,12,0,0,110
61,Kalamunda,0,0,0,0,0,122,11,0,0,0,0,0,0,15,0,0,146
62,Kalgoorlie-Boulder,0,3,0,0,0,3,3,0,0,0,0,5,0,3,0,0,18
63,Karratha,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,16
64,Katanning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Kellerberrin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Kent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Kojonup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Kondinin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Koorda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Kulin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Kwinana,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,20
72,Lake Grace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Laverton,0,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,19
74,Leonora,0,4,0,0,0,0,3,0,0,0,4,0,0,3,0,0,18
75,Mandurah,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4
76,Manjimup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Meekatharra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
78,Melville,9,3,0,0,0,91,3,0,0,0,0,0,3,17,0,0,126
79,Menzies,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
80,Merredin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Mingenew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Moora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Morawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Mosman Park,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,10
85,Mount Magnet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Mount Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Mukinbudin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Mundaring,0,0,0,0,0,80,4,0,0,0,0,0,5,10,0,0,95
89,Murchison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Murray,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3
91,Nannup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Narembeen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Narrogin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Nedlands,7,0,0,0,0,59,0,0,0,0,0,0,3,8,0,0,82
95,Ngaanyatjarraku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Northam,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
97,Northampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Nungarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Peppermint Grove,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
100,Perenjori,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9
101,Perth,395,35,3,0,3,556,71,0,12,23,13,0,156,190,0,0,1454
102,Pingelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Plantagenet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Port Hedland,0,0,0,0,0,9,0,0,0,0,3,0,0,9,0,0,18
105,Quairading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Ravensthorpe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Rockingham,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
108,Sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Serpentine-Jarrahdale,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
110,Shark Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,South Perth,0,0,0,0,0,58,6,0,0,0,0,0,0,10,0,0,72
112,Stirling,10,9,0,0,0,415,20,0,0,6,3,0,31,53,0,0,546
113,Subiaco,29,5,0,0,0,83,3,0,0,0,3,0,7,17,0,0,150
114,Swan,25,3,0,0,5,748,50,0,5,12,0,5,15,135,3,0,1006
115,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Toodyay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Trayning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Upper Gascoyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Victoria Park,11,0,0,0,0,175,4,0,0,0,0,0,10,25,0,0,232
121,Victoria Plains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Vincent,22,0,0,0,0,144,12,0,3,4,0,0,10,33,0,0,231
123,Wagin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Wandering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Wanneroo,0,0,0,0,0,125,9,0,0,0,0,0,0,12,0,0,146
126,Waroona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,West Arthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Westonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Wickepin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Wiluna,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,9
132,Wongan-Ballidu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Woodanilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Wyalkatchem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Wyndham-East Kimberley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Yalgoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Yilgarn,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
138,York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,No Fixed Address (WA),11,4,0,0,0,232,16,10,0,0,8,0,22,59,0,0,363
140,Migratory - Offshore - Shipping (WA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Total,610,144,0,0,43,4956,330,38,27,76,94,83,659,970,20,0,8045
