,LGA (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
29,Coolgardie,0,9,0,0,0,12,11,0,0,0,17,0,0,16,0,0,69
30,Coorow,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7
31,Corrigin,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,7
32,Cottesloe,13,0,0,0,0,274,9,3,0,0,0,0,8,32,0,0,349
33,Cranbrook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Cuballing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Cue,0,4,0,0,0,0,0,0,0,0,4,0,0,7,0,0,16
36,Cunderdin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,Dalwallinu,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3
38,Dandaragan,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,13
39,Dardanup,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
40,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
41,Derby-West Kimberley,0,3,0,0,0,3,8,0,0,0,3,0,0,8,0,0,29
42,Donnybrook-Balingup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
43,Dowerin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Dumbleyung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Dundas,0,3,0,0,0,5,0,0,0,0,0,0,0,13,0,0,21
46,East Fremantle,5,0,0,0,0,70,7,0,0,0,0,0,0,3,0,0,85
47,East Pilbara,0,161,0,0,12,105,77,7,0,0,152,42,16,236,3,0,808
48,Esperance,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10
49,Exmouth,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,9
50,Fremantle,84,10,0,0,4,991,29,0,5,6,3,0,68,134,7,0,1345
51,Gingin,0,0,0,0,0,34,6,0,0,0,0,0,3,8,0,0,52
52,Gnowangerup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Goomalling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Gosnells,12,3,0,0,0,594,25,4,0,4,0,0,16,53,0,0,717
55,Greater Geraldton,0,0,0,0,0,16,3,0,0,0,4,3,5,3,0,0,32
56,Halls Creek,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,11
57,Harvey,0,10,0,0,0,10,5,0,0,0,0,0,0,7,0,0,31
58,Irwin,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7
59,Jerramungup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Joondalup,158,52,0,0,22,3853,229,0,11,12,11,15,100,645,16,0,5125
61,Kalamunda,8,3,0,0,3,495,14,9,4,0,5,0,9,43,6,0,596
62,Kalgoorlie-Boulder,0,7,0,0,0,53,17,0,0,0,13,6,8,30,5,0,133
63,Karratha,0,33,0,0,9,56,38,3,0,0,34,12,8,58,3,0,241
64,Katanning,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
65,Kellerberrin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Kent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Kojonup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Kondinin,0,8,0,0,0,5,0,0,0,0,3,0,0,0,0,0,15
69,Koorda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Kulin,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
71,Kwinana,3,0,0,0,0,274,5,0,0,0,0,0,17,36,0,0,334
72,Lake Grace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Laverton,0,34,0,0,4,25,17,0,0,0,37,8,4,71,0,0,194
74,Leonora,0,25,0,0,3,25,11,6,0,0,48,9,7,54,4,0,194
75,Mandurah,0,0,0,0,0,72,0,0,0,0,0,0,9,3,0,0,92
76,Manjimup,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12
77,Meekatharra,0,11,0,0,0,9,10,0,0,0,33,0,0,17,0,0,84
78,Melville,136,17,0,0,3,1488,41,4,3,7,9,0,45,214,6,0,1977
79,Menzies,0,13,0,0,0,3,5,0,0,0,12,0,0,16,0,0,51
80,Merredin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
81,Mingenew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
82,Moora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
83,Morawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Mosman Park,7,0,0,0,0,193,0,0,0,0,0,0,3,26,0,0,239
85,Mount Magnet,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,17
86,Mount Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Mukinbudin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Mundaring,0,0,0,0,0,213,7,3,4,0,0,0,3,19,0,0,252
89,Murchison,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
90,Murray,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,15
91,Nannup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Narembeen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
93,Narrogin,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11
94,Nedlands,26,56,0,0,6,1771,66,6,8,15,0,0,62,245,3,0,2275
95,Ngaanyatjarraku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Northam,0,0,0,0,0,46,9,0,0,0,0,0,0,6,0,0,55
97,Northampton,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
98,Nungarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Peppermint Grove,0,0,0,0,0,109,9,0,0,0,0,0,4,9,0,0,123
100,Perenjori,0,6,0,0,0,5,7,0,0,0,13,0,0,5,0,0,32
101,Perth,3407,3278,6,0,141,11089,1304,13,142,456,202,58,2480,2438,78,0,25096
102,Pingelly,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
103,Plantagenet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104,Port Hedland,0,15,0,0,0,37,25,0,0,0,26,5,11,43,0,0,167
105,Quairading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Ravensthorpe,0,14,0,0,0,5,3,3,0,0,0,0,0,5,0,0,35
107,Rockingham,10,5,0,0,0,160,3,4,0,0,6,0,13,20,0,0,213
108,Sandstone,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
109,Serpentine-Jarrahdale,0,0,0,0,0,48,4,0,0,0,0,0,0,3,0,0,54
110,Shark Bay,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
111,South Perth,19,20,0,0,0,915,41,0,7,4,9,0,39,103,5,0,1159
112,Stirling,175,635,5,4,187,18538,1416,128,66,185,193,774,4956,3132,123,0,30511
113,Subiaco,131,49,0,0,19,2593,149,6,19,34,20,0,135,347,11,0,3508
114,Swan,63,34,0,0,28,4668,222,23,15,14,29,4,104,476,36,0,5731
115,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Toodyay,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,15
118,Trayning,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
119,Upper Gascoyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Victoria Park,123,59,0,0,20,2107,88,0,11,12,18,0,137,339,15,0,2935
121,Victoria Plains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
122,Vincent,204,237,0,3,21,3372,260,10,20,40,22,36,155,495,15,0,4889
123,Wagin,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
124,Wandering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Wanneroo,54,51,0,3,16,3547,201,31,12,0,10,6,64,289,13,0,4292
126,Waroona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,West Arthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Westonia,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10
129,Wickepin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Wiluna,0,11,0,0,4,13,4,0,0,0,20,5,0,30,0,0,91
132,Wongan-Ballidu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Woodanilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Wyalkatchem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Wyndham-East Kimberley,0,0,0,0,0,13,3,0,0,0,0,6,5,6,0,0,36
136,Yalgoo,0,5,0,0,0,6,5,0,0,0,4,0,0,4,0,0,28
137,Yilgarn,0,11,0,0,0,6,3,0,0,0,4,0,0,7,0,0,38
138,York,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,13
139,No Fixed Address (WA),68,76,0,0,49,3371,164,105,13,9,121,21,378,639,21,0,5040
140,Migratory - Offshore - Shipping (WA),0,0,0,0,5,0,0,0,0,0,33,14,0,15,0,0,73
141,Total,5002,5369,29,14,663,74613,5300,460,381,875,1346,1150,9314,12371,433,0,117307
