,LGA (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
72,Lake Grace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Laverton,0,11,0,0,0,3,3,0,0,0,3,0,0,0,0,0,20
74,Leonora,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,16
75,Mandurah,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
76,Manjimup,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,3
77,Meekatharra,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
78,Melville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Menzies,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,6
80,Merredin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Mingenew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Moora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Morawa,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
84,Mosman Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Mount Magnet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
86,Mount Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Mukinbudin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Mundaring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Murchison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Murray,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
91,Nannup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Narembeen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Narrogin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
