,LGA (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
97,Northampton,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8
98,Nungarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Peppermint Grove,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,27
100,Perenjori,0,7,0,0,0,11,0,0,0,0,17,0,0,11,0,0,52
101,Perth,4045,224,0,0,20,4348,296,5,36,10,149,15,1403,1384,51,0,12014
102,Pingelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Plantagenet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Port Hedland,0,16,0,0,7,71,23,8,0,0,45,9,8,62,0,0,236
105,Quairading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Ravensthorpe,0,8,0,0,0,5,4,0,0,0,5,0,0,13,0,0,35
107,Rockingham,14,0,0,0,0,69,0,5,0,0,0,0,0,12,0,0,105
108,Sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Serpentine-Jarrahdale,0,0,0,0,0,21,0,0,0,0,0,0,8,3,0,0,29
110,Shark Bay,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
111,South Perth,13,0,3,0,0,283,11,5,3,0,0,0,18,54,4,0,393
112,Stirling,301,97,0,0,21,8812,436,46,26,6,50,12,333,1092,48,0,11277
113,Subiaco,99,16,0,0,0,814,22,0,3,0,11,0,82,144,4,0,1200
114,Swan,38,44,4,0,18,5478,270,44,16,9,44,14,103,593,25,0,6709
115,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
117,Toodyay,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12
118,Trayning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Upper Gascoyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Victoria Park,94,8,0,0,3,950,32,7,7,0,15,3,60,187,4,0,1367
121,Victoria Plains,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
122,Vincent,264,10,0,0,0,1165,48,7,4,0,10,5,96,176,12,0,1795
123,Wagin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Wandering,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
125,Wanneroo,187,262,11,9,123,19650,2042,301,54,83,194,568,3577,2999,106,0,30186
126,Waroona,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4
127,West Arthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Westonia,0,7,0,0,0,6,0,0,0,0,0,0,0,5,0,0,9
129,Wickepin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Williams,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
131,Wiluna,0,16,0,0,0,15,12,0,0,0,23,0,0,54,0,0,125
132,Wongan-Ballidu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Woodanilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Wyalkatchem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Wyndham-East Kimberley,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,12
136,Yalgoo,0,7,0,0,0,9,0,0,0,0,11,0,0,19,0,0,46
137,Yilgarn,0,13,0,0,0,19,0,0,0,0,4,0,0,22,0,0,66
138,York,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8
139,No Fixed Address (WA),79,72,0,0,32,3882,336,234,3,0,216,35,266,878,27,0,6062
140,Migratory - Offshore - Shipping (WA),0,3,0,0,0,3,0,0,0,0,46,9,4,21,0,0,91
141,Total,6006,1662,39,23,348,67513,5000,800,227,154,1748,879,6691,12405,402,0,103911
