,DZN (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
122,510411086,5,29,0,0,0,18,4,0,0,4,15,0,0,4,0,0,79
123,510411087,12,125,0,0,0,67,10,0,3,33,48,0,0,26,0,0,332
124,510411088,7,26,0,0,0,10,4,0,0,4,14,0,0,6,0,0,72
125,510411090,0,9,0,0,0,6,0,0,0,8,6,0,0,0,0,0,29
126,510411091,10,60,0,0,0,8,3,0,0,7,18,0,0,10,3,0,114
127,510411092,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,20
128,510411093,3,8,0,0,0,20,0,0,0,5,0,0,0,3,0,0,39
129,510411094,22,69,0,0,0,52,9,0,4,14,43,3,0,19,3,0,246
130,510411095,17,65,0,0,3,39,13,0,0,12,22,0,0,11,0,0,184
131,510411096,9,18,0,0,0,12,6,0,0,3,9,0,0,5,0,0,54
132,510411097,31,108,0,0,4,36,14,0,0,25,56,0,3,26,5,0,306
133,510411098,47,180,0,0,7,64,16,0,0,34,57,5,5,30,3,0,454
134,510411099,0,8,0,0,0,13,0,0,0,6,5,0,0,3,0,0,44
135,510411100,0,0,0,0,0,22,0,0,0,3,0,0,0,5,0,0,37
136,510411101,6,25,0,0,3,7,4,0,0,3,17,0,0,6,0,0,82
137,510411102,35,110,0,0,4,63,21,0,0,22,58,4,6,16,3,0,328
138,510411103,0,3,0,0,0,28,0,0,0,3,3,0,0,3,0,0,46
139,510411104,0,8,0,0,0,10,6,0,0,3,0,0,0,0,0,0,26
140,510411105,0,5,0,0,0,6,3,0,0,0,0,0,0,0,0,0,21
141,510411106,0,22,0,0,0,12,3,0,0,3,5,0,0,3,0,0,48
142,510411107,6,32,0,0,0,31,10,0,0,10,22,0,0,7,0,0,115
143,510411108,4,17,0,0,0,18,3,0,5,3,15,0,0,3,0,0,69
144,510411109,6,12,0,0,0,14,0,0,0,9,3,0,0,0,0,0,49
145,510411111,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,10
146,510411112,5,17,0,0,0,14,3,0,0,7,15,0,0,4,0,0,73
147,510411114,0,7,0,0,0,15,3,0,0,0,0,0,0,0,0,0,38
148,510411116,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,22
149,510411117,0,11,0,0,0,30,0,0,0,6,0,0,0,8,0,0,59
150,510411118,3,12,0,0,0,23,4,0,0,7,0,0,0,4,5,0,56
151,510420001,14,4,0,0,0,104,11,0,0,11,3,0,0,11,4,0,159
152,510421040,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,31
153,510421042,6,7,0,0,0,120,15,0,3,18,17,0,0,30,6,0,229
154,510421043,4,0,0,0,0,48,5,0,0,0,0,0,0,3,0,0,74
155,510421046,29,6,0,0,0,82,3,0,4,6,3,0,0,7,0,0,145
156,510421059,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,12
157,510421060,0,0,0,0,0,54,0,0,0,0,0,0,3,4,0,0,72
158,510421072,3,0,0,0,0,68,9,0,3,7,0,0,3,15,3,0,110
159,510421074,8,0,0,0,0,37,3,0,0,0,0,0,0,0,0,0,50
160,510421110,0,3,0,0,0,20,3,0,0,0,0,0,0,5,0,0,32
161,510431007,0,0,0,0,0,37,0,0,0,0,3,0,0,5,0,0,49
162,510431016,0,5,0,0,0,31,0,0,0,5,0,0,0,3,0,0,46
163,510431018,0,0,0,0,0,21,5,0,0,0,0,0,0,4,0,0,30
164,510431025,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,27
165,510431028,3,5,0,0,0,106,8,0,0,17,22,0,0,4,0,0,175
166,510431034,6,0,0,0,0,42,3,0,0,0,0,0,0,7,0,0,67
167,510431381,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,21
168,510431390,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12
