,DZN (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
463,511341751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,511341753,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
465,511341755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,511351754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,511351766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,511361740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,511361743,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,22
470,511361745,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11
471,511361746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
472,511361749,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
473,511361750,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
474,511371747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,511371748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
476,511381730,0,0,0,0,0,46,3,0,0,0,0,0,0,0,0,0,48
477,511381733,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,13
478,511381734,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
479,511381735,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11
480,511391725,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,9
481,511391727,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,13
482,511401726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,511401728,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
484,511401731,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
485,511401732,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,16
486,511411729,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,4
487,511411736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,511411737,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7
489,511411738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,511421800,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
491,511431801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,511441827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,511451152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,511451153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,511451159,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
496,511451164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,511461162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,511461166,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
499,511461167,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
500,511471120,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,19
501,511471128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,511471134,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
503,511471136,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,7
504,511471139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,511471146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
506,511471150,0,0,0,0,0,13,6,0,0,0,0,0,0,4,0,0,19
507,511481771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
508,511501769,0,0,0,0,0,17,0,0,0,0,0,0,4,0,0,0,16
509,511501778,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4
510,511501781,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8
511,511511758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,511521780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
