,DZN (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
77,510411023,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,28
78,510411024,0,10,0,0,0,14,0,0,0,0,0,0,0,4,0,0,28
79,510411027,0,0,0,0,0,29,0,0,0,3,0,0,0,0,0,0,38
80,510411029,0,12,0,0,0,67,10,0,0,0,0,0,0,8,0,0,94
81,510411030,0,7,0,0,0,45,4,0,0,0,0,0,0,5,0,0,68
82,510411031,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
83,510411033,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9
84,510411035,5,10,0,0,0,44,9,0,0,3,0,0,0,0,0,0,80
85,510411036,23,0,0,0,0,22,0,0,0,0,0,0,0,4,0,0,57
86,510411037,0,9,0,0,0,38,5,3,0,0,0,0,0,3,0,0,61
87,510411041,0,3,0,0,0,63,0,0,0,3,0,0,0,7,0,0,77
88,510411044,31,9,0,0,0,37,10,0,0,3,3,0,0,10,0,0,106
89,510411045,7,3,0,0,0,23,0,0,0,0,0,0,0,5,0,0,36
90,510411047,4,8,0,0,0,21,4,0,0,7,0,0,0,6,0,0,48
91,510411048,0,4,0,0,0,33,3,0,0,0,0,0,0,6,0,0,50
92,510411050,4,10,0,0,0,31,3,0,0,5,0,0,0,0,0,0,54
93,510411051,3,6,0,0,0,40,3,0,0,0,0,0,0,5,0,0,51
94,510411052,17,19,0,0,0,42,8,0,0,5,0,0,0,8,0,0,104
95,510411053,0,3,0,0,0,17,4,0,0,0,3,0,0,7,0,0,36
96,510411054,3,19,0,0,0,27,4,0,0,4,0,0,0,6,0,0,65
97,510411055,7,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,21
98,510411056,29,22,0,0,0,28,0,0,0,8,0,0,0,4,0,0,95
99,510411057,12,32,3,0,0,55,12,0,4,8,0,0,0,10,0,0,124
100,510411058,14,14,0,0,0,50,8,0,0,11,0,0,0,13,3,0,118
101,510411061,9,0,0,0,0,27,9,0,0,0,0,0,0,4,0,0,52
102,510411062,0,0,0,0,0,29,3,0,0,3,3,0,0,4,0,0,44
103,510411063,9,17,0,0,0,28,3,0,0,4,0,0,3,3,0,0,68
104,510411064,4,3,0,0,0,39,3,0,3,8,0,4,0,6,0,0,76
105,510411065,8,14,0,0,0,18,0,0,0,0,0,0,0,14,0,0,63
106,510411066,7,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,43
107,510411067,46,17,0,0,0,131,22,0,0,15,4,4,0,31,0,0,261
108,510411069,18,16,0,0,0,61,7,0,0,11,0,0,0,10,0,0,125
